Date,Value,Trend
1330,-0.10879,0.29168
1331,-0.15342,0.29168
1332,-0.20625,0.29168
1333,-0.26524,0.29168
1334,-0.32809,0.29168
1335,-0.3917,0.29168
1336,-0.45206,0.29168
1337,-0.50456,0.29168
1338,-0.54478,0.29168
1339,-0.5696,0.29168
1340,-0.5782,0.29168
1341,-0.57263,0.29168
1342,-0.5576,0.29168
1343,-0.53954,0.29168
1344,-0.52502,0.29168
1345,-0.51905,0.29168
1346,-0.52367,0.29168
1347,-0.53735,0.29168
1348,-0.5554,0.29168
1349,-0.57125,0.29168
1350,-0.57831,0.29168
1351,-0.57184,0.29168
1352,-0.55014,0.29168
1353,-0.51497,0.29168
1354,-0.47077,0.29168
1355,-0.42331,0.29168
1356,-0.3779,0.29168
1357,-0.33808,0.29168
1358,-0.3049,0.29168
1359,-0.27726,0.29168
1360,-0.25282,0.29168
1361,-0.2294,0.29168
1362,-0.20604,0.29168
1363,-0.1835,0.29168
1364,-0.16396,0.29168
1365,-0.15005,0.29168
1366,-0.14362,0.29168
1367,-0.14469,0.29168
1368,-0.1511,0.29168
1369,-0.15901,0.29168
1370,-0.16398,0.29168
1371,-0.16246,0.29168
1372,-0.15303,0.29168
1373,-0.13688,0.29168
1374,-0.11756,0.29168
1375,-0.099729,0.29168
1376,-0.087676,0.29168
1377,-0.083845,0.29168
1378,-0.088037,0.29168
1379,-0.097518,0.29168
1380,-0.10802,0.29168
1381,-0.11526,0.29168
1382,-0.11653,0.29168
1383,-0.11171,0.29168
1384,-0.10337,0.29168
1385,-0.096022,0.29168
1386,-0.094678,0.29168
1387,-0.10321,0.29168
1388,-0.12317,0.29168
1389,-0.1533,0.29168
1390,-0.18998,0.29168
1391,-0.22832,0.29168
1392,-0.26354,0.29168
1393,-0.29209,0.29168
1394,-0.31233,0.29168
1395,-0.32434,0.29168
1396,-0.3294,0.29168
1397,-0.32903,0.29168
1398,-0.32431,0.29168
1399,-0.31549,0.29168
1400,-0.29117,0.28603
1401,-0.27194,0.28603
1402,-0.25022,0.28603
1403,-0.22703,0.28603
1404,-0.20381,0.28603
1405,-0.18229,0.28603
1406,-0.16415,0.28603
1407,-0.15069,0.28603
1408,-0.14257,0.28603
1409,-0.13966,0.28603
1410,-0.14117,0.28603
1411,-0.14582,0.28603
1412,-0.15227,0.28603
1413,-0.1593,0.28603
1414,-0.16613,0.28603
1415,-0.17239,0.28603
1416,-0.17809,0.28603
1417,-0.18339,0.28603
1418,-0.18843,0.28603
1419,-0.19313,0.28603
1420,-0.19712,0.28603
1421,-0.1998,0.28603
1422,-0.2005,0.28603
1423,-0.19871,0.28603
1424,-0.19437,0.28603
1425,-0.18798,0.28603
1426,-0.18074,0.28603
1427,-0.17443,0.28603
1428,-0.17117,0.28603
1429,-0.17297,0.28603
1430,-0.18133,0.28603
1431,-0.19677,0.28603
1432,-0.21852,0.28603
1433,-0.24455,0.28603
1434,-0.27182,0.28603
1435,-0.29682,0.28603
1436,-0.31641,0.28603
1437,-0.32845,0.28603
1438,-0.33249,0.28603
1439,-0.32987,0.28603
1440,-0.32355,0.28603
1441,-0.31744,0.28603
1442,-0.31551,0.28603
1443,-0.32086,0.28603
1444,-0.33504,0.28603
1445,-0.35779,0.28603
1446,-0.38725,0.28603
1447,-0.4206,0.28603
1448,-0.45489,0.28603
1449,-0.48785,0.28603
1450,-0.51835,0.28603
1451,-0.54641,0.28603
1452,-0.57282,0.28603
1453,-0.59837,0.28603
1454,-0.62316,0.28603
1455,-0.64605,0.28603
1456,-0.66468,0.28603
1457,-0.67588,0.28603
1458,-0.6766,0.28603
1459,-0.66494,0.28603
1460,-0.64098,0.28603
1461,-0.60725,0.28603
1462,-0.56851,0.28603
1463,-0.53098,0.28603
1464,-0.50103,0.28603
1465,-0.48385,0.28603
1466,-0.4822,0.28603
1467,-0.49573,0.28603
1468,-0.52099,0.28603
1469,-0.5521,0.28603
1470,-0.582,0.28603
1471,-0.60405,0.28603
1472,-0.61343,0.28603
1473,-0.60824,0.28603
1474,-0.58983,0.28603
1475,-0.56243,0.28603
1476,-0.53205,0.28603
1477,-0.50494,0.28603
1478,-0.48605,0.28603
1479,-0.47787,0.28603
1480,-0.4799,0.28603
1481,-0.48895,0.28603
1482,-0.50013,0.28603
1483,-0.50826,0.28603
1484,-0.50924,0.28603
1485,-0.50113,0.28603
1486,-0.48447,0.28603
1487,-0.46202,0.28603
1488,-0.43782,0.28603
1489,-0.41604,0.28603
1490,-0.39989,0.28603
1491,-0.39087,0.28603
1492,-0.38855,0.28603
1493,-0.39092,0.28603
1494,-0.39508,0.28603
1495,-0.39812,0.28603
1496,-0.39792,0.28603
1497,-0.39354,0.28603
1498,-0.38538,0.28603
1499,-0.37486,0.28603
1500,-0.36393,0.28158
1501,-0.35449,0.28158
1502,-0.34798,0.28158
1503,-0.34511,0.28158
1504,-0.34592,0.28158
1505,-0.34998,0.28158
1506,-0.35667,0.28158
1507,-0.36542,0.28158
1508,-0.37585,0.28158
1509,-0.38772,0.28158
1510,-0.40091,0.28158
1511,-0.41527,0.28158
1512,-0.4306,0.28158
1513,-0.44664,0.28158
1514,-0.46318,0.28158
1515,-0.48,0.28158
1516,-0.49686,0.28158
1517,-0.51333,0.28158
1518,-0.5287,0.28158
1519,-0.54187,0.28158
1520,-0.55155,0.28158
1521,-0.55659,0.28158
1522,-0.55641,0.28158
1523,-0.55139,0.28158
1524,-0.543,0.28158
1525,-0.53355,0.28158
1526,-0.5256,0.28158
1527,-0.52116,0.28158
1528,-0.52098,0.28158
1529,-0.5242,0.28158
1530,-0.52847,0.28158
1531,-0.53071,0.28158
1532,-0.5281,0.28158
1533,-0.51909,0.28158
1534,-0.50406,0.28158
1535,-0.48539,0.28158
1536,-0.46683,0.28158
1537,-0.45243,0.28158
1538,-0.44539,0.28158
1539,-0.44707,0.28158
1540,-0.45656,0.28158
1541,-0.47098,0.28158
1542,-0.48623,0.28158
1543,-0.49813,0.28158
1544,-0.50349,0.28158
1545,-0.50081,0.28158
1546,-0.4906,0.28158
1547,-0.47508,0.28158
1548,-0.45757,0.28158
1549,-0.44168,0.28158
1550,-0.43051,0.28158
1551,-0.42605,0.28158
1552,-0.42882,0.28158
1553,-0.43783,0.28158
1554,-0.45078,0.28158
1555,-0.46449,0.28158
1556,-0.47552,0.28158
1557,-0.48088,0.28158
1558,-0.47868,0.28158
1559,-0.46871,0.28158
1560,-0.45259,0.28158
1561,-0.43359,0.28158
1562,-0.41596,0.28158
1563,-0.40395,0.28158
1564,-0.40077,0.28158
1565,-0.40774,0.28158
1566,-0.42399,0.28158
1567,-0.44677,0.28158
1568,-0.47231,0.28158
1569,-0.49702,0.28158
1570,-0.5186,0.28158
1571,-0.53661,0.28158
1572,-0.55244,0.28158
1573,-0.56847,0.28158
1574,-0.58686,0.28158
1575,-0.60829,0.28158
1576,-0.63127,0.28158
1577,-0.65215,0.28158
1578,-0.66607,0.28158
1579,-0.66843,0.28158
1580,-0.65652,0.28158
1581,-0.63065,0.28158
1582,-0.59444,0.28158
1583,-0.55403,0.28158
1584,-0.5165,0.28158
1585,-0.48793,0.28158
1586,-0.47175,0.28158
1587,-0.46788,0.28158
1588,-0.47298,0.28158
1589,-0.48162,0.28158
1590,-0.4882,0.28158
1591,-0.4887,0.28158
1592,-0.48193,0.28158
1593,-0.46979,0.28158
1594,-0.45648,0.28158
1595,-0.44691,0.28158
1596,-0.44498,0.28158
1597,-0.45218,0.28158
1598,-0.46707,0.28158
1599,-0.48574,0.28158
1600,-0.50315,0.28158
1601,-0.51474,0.28158
1602,-0.51788,0.28158
1603,-0.51267,0.28158
1604,-0.50165,0.28158
1605,-0.48885,0.28158
1606,-0.47823,0.28158
1607,-0.47237,0.28158
1608,-0.47161,0.28158
1609,-0.47418,0.28158
1610,-0.47708,0.28158
1611,-0.47748,0.28158
1612,-0.47407,0.28158
1613,-0.46781,0.28158
1614,-0.4618,0.28158
1615,-0.4603,0.28158
1616,-0.46711,0.28158
1617,-0.48405,0.28158
1618,-0.5099,0.28158
1619,-0.54034,0.28158
1620,-0.56902,0.28158
1621,-0.58919,0.28158
1622,-0.59572,0.28158
1623,-0.58651,0.28158
1624,-0.56309,0.28158
1625,-0.53009,0.28158
1626,-0.49373,0.28158
1627,-0.46,0.28158
1628,-0.43301,0.28158
1629,-0.41409,0.28158
1630,-0.40185,0.28158
1631,-0.39324,0.28158
1632,-0.38502,0.28158
1633,-0.37528,0.28158
1634,-0.36434,0.28158
1635,-0.35477,0.28158
1636,-0.35059,0.28158
1637,-0.35576,0.28158
1638,-0.37273,0.28158
1639,-0.40122,0.28158
1640,-0.43793,0.28158
1641,-0.47711,0.28158
1642,-0.51188,0.28158
1643,-0.53594,0.28158
1644,-0.54518,0.28158
1645,-0.53861,0.28158
1646,-0.51854,0.28158
1647,-0.48973,0.28158
1648,-0.458,0.28158
1649,-0.42856,0.28158
1650,-0.40472,0.28158
1651,-0.38716,0.28158
1652,-0.37416,0.28158
1653,-0.36254,0.28158
1654,-0.34908,0.28158
1655,-0.3318,0.28158
1656,-0.3109,0.28158
1657,-0.28882,0.28158
1658,-0.26959,0.28158
1659,-0.25758,0.28158
1660,-0.25614,0.28158
1661,-0.26653,0.28158
1662,-0.28751,0.28158
1663,-0.31565,0.28158
1664,-0.34636,0.28158
1665,-0.37524,0.28158
1666,-0.39922,0.28158
1667,-0.41736,0.28158
1668,-0.43085,0.28158
1669,-0.44234,0.28158
1670,-0.45494,0.28158
1671,-0.47098,0.28158
1672,-0.49125,0.28158
1673,-0.51475,0.28158
1674,-0.53909,0.28158
1675,-0.56131,0.28158
1676,-0.57893,0.28158
1677,-0.59063,0.28158
1678,-0.59653,0.28158
1679,-0.59783,0.28158
1680,-0.59607,0.28158
1681,-0.59231,0.28158
1682,-0.58653,0.28158
1683,-0.57769,0.28158
1684,-0.5643,0.28158
1685,-0.54543,0.28158
1686,-0.52174,0.28158
1687,-0.49603,0.28158
1688,-0.47311,0.28158
1689,-0.45877,0.28158
1690,-0.45825,0.28158
1691,-0.47454,0.28158
1692,-0.50723,0.28158
1693,-0.55213,0.28158
1694,-0.60208,0.28158
1695,-0.64861,0.28158
1696,-0.684,0.28158
1697,-0.70321,0.28158
1698,-0.70495,0.28158
1699,-0.6917,0.28158
1700,-0.66868,0.28158
1701,-0.64205,0.28158
1702,-0.61711,0.28158
1703,-0.59692,0.28158
1704,-0.58185,0.28158
1705,-0.57008,0.28158
1706,-0.5588,0.28158
1707,-0.54572,0.28158
1708,-0.53012,0.28158
1709,-0.5134,0.28158
1710,-0.49862,0.28158
1711,-0.48949,0.28158
1712,-0.48905,0.28158
1713,-0.49857,0.28158
1714,-0.51695,0.28158
1715,-0.5409,0.28158
1716,-0.56572,0.28158
1717,-0.58648,0.28158
1718,-0.59921,0.28158
1719,-0.60181,0.28158
1720,-0.59451,0.28158
1721,-0.57972,0.28158
1722,-0.5615,0.28158
1723,-0.54469,0.28158
1724,-0.53386,0.28158
1725,-0.53239,0.28158
1726,-0.5417,0.28158
1727,-0.56086,0.28158
1728,-0.58665,0.28158
1729,-0.61414,0.28158
1730,-0.63768,0.28158
1731,-0.65222,0.28158
1732,-0.65445,0.28158
1733,-0.64371,0.28158
1734,-0.62213,0.28158
1735,-0.59407,0.28158
1736,-0.56491,0.28158
1737,-0.5395,0.28158
1738,-0.52081,0.28158
1739,-0.50917,0.28158
1740,-0.50234,0.28158
1741,-0.49653,0.28158
1742,-0.48786,0.28158
1743,-0.47395,0.28158
1744,-0.45493,0.28158
1745,-0.43357,0.28158
1746,-0.41447,0.28158
1747,-0.40257,0.28158
1748,-0.40144,0.28158
1749,-0.41202,0.28158
1750,-0.43216,0.28158
1751,-0.45719,0.28158
1752,-0.48131,0.28158
1753,-0.49928,0.28158
1754,-0.50791,0.28158
1755,-0.50687,0.28158
1756,-0.49854,0.28158
1757,-0.48712,0.28158
1758,-0.47718,0.28158
1759,-0.4723,0.28158
1760,-0.47417,0.28158
1761,-0.48231,0.28158
1762,-0.49457,0.28158
1763,-0.50801,0.28158
1764,-0.51993,0.28158
1765,-0.5286,0.28158
1766,-0.53359,0.28158
1767,-0.53553,0.28158
1768,-0.53565,0.28158
1769,-0.53515,0.28158
1770,-0.53478,0.28158
1771,-0.53462,0.28158
1772,-0.53428,0.28158
1773,-0.53312,0.28158
1774,-0.53064,0.28158
1775,-0.52661,0.28158
1776,-0.52117,0.28158
1777,-0.51467,0.28158
1778,-0.50749,0.28158
1779,-0.49982,0.28158
1780,-0.49168,0.28158
1781,-0.48286,0.28158
1782,-0.4731,0.28158
1783,-0.46219,0.28158
1784,-0.45004,0.28158
1785,-0.43682,0.28158
1786,-0.42291,0.28158
1787,-0.40891,0.28158
1788,-0.39565,0.28158
1789,-0.38414,0.28158
1790,-0.37543,0.28158
1791,-0.37049,0.28158
1792,-0.37001,0.28158
1793,-0.37413,0.28158
1794,-0.3823,0.28158
1795,-0.39326,0.28158
1796,-0.4052,0.28158
1797,-0.41604,0.28158
1798,-0.42394,0.28158
1799,-0.42764,0.28158
1800,-0.4269,0.28158
1801,-0.42264,0.28158
1802,-0.41683,0.28158
1803,-0.41224,0.28158
1804,-0.41188,0.28158
1805,-0.41843,0.28158
1806,-0.4336,0.28158
1807,-0.45763,0.28158
1808,-0.48909,0.28158
1809,-0.52492,0.28158
1810,-0.56092,0.28158
1811,-0.59249,0.28158
1812,-0.61548,0.28158
1813,-0.62709,0.28158
1814,-0.62641,0.28158
1815,-0.6145,0.28158
1816,-0.59408,0.28158
1817,-0.56868,0.28158
1818,-0.54176,0.28158
1819,-0.51583,0.28158
1820,-0.49193,0.28158
1821,-0.46973,0.28158
1822,-0.44795,0.28158
1823,-0.42522,0.28158
1824,-0.40092,0.28158
1825,-0.37572,0.28158
1826,-0.35173,0.28158
1827,-0.33212,0.28158
1828,-0.32029,0.28158
1829,-0.31893,0.28158
1830,-0.32929,0.28158
1831,-0.3507,0.28158
1832,-0.38077,0.28158
1833,-0.41589,0.28158
1834,-0.45221,0.28158
1835,-0.48647,0.28158
1836,-0.51665,0.28158
1837,-0.54217,0.28158
1838,-0.56356,0.28158
1839,-0.58182,0.28158
1840,-0.59757,0.28158
1841,-0.61045,0.28158
1842,-0.61885,0.28158
1843,-0.62021,0.28158
1844,-0.61175,0.28158
1845,-0.59139,0.28158
1846,-0.55871,0.28158
1847,-0.51544,0.28158
1848,-0.46548,0.28158
1849,-0.4143,0.28158
1850,-0.36799,0.28158
1851,-0.33205,0.28158
1852,-0.31036,0.28158
1853,-0.30455,0.28158
1854,-0.31376,0.28158
1855,-0.33495,0.28158
1856,-0.36346,0.28158
1857,-0.39384,0.28158
1858,-0.42056,0.28158
1859,-0.43882,0.28158
1860,-0.44517,0.28158
1861,-0.43802,0.28158
1862,-0.41808,0.28158
1863,-0.38836,0.28158
1864,-0.35393,0.28158
1865,-0.32101,0.28158
1866,-0.29575,0.28158
1867,-0.28269,0.28158
1868,-0.28344,0.28158
1869,-0.29595,0.28158
1870,-0.31482,0.28158
1871,-0.33257,0.28158
1872,-0.34175,0.28158
1873,-0.33719,0.28158
1874,-0.31771,0.28158
1875,-0.28666,0.28158
1876,-0.2511,0.28158
1877,-0.21967,0.28158
1878,-0.20001,0.28158
1879,-0.19648,0.28158
1880,-0.20892,0.28158
1881,-0.23298,0.28158
1882,-0.26186,0.28158
1883,-0.28871,0.28158
1884,-0.30892,0.28158
1885,-0.32144,0.28158
1886,-0.32865,0.28158
1887,-0.33492,0.28158
1888,-0.34446,0.28158
1889,-0.35929,0.28158
1890,-0.37818,0.28158
1891,-0.39693,0.28158
1892,-0.40983,0.28158
1893,-0.41191,0.28158
1894,-0.40087,0.28158
1895,-0.3782,0.28158
1896,-0.34897,0.28158
1897,-0.32046,0.28158
1898,-0.30007,0.28158
1899,-0.29331,0.28158
1900,-0.30248,0.28158
1901,-0.32639,0.28158
1902,-0.36101,0.28158
1903,-0.40085,0.28158
1904,-0.44032,0.28158
1905,-0.47486,0.28158
1906,-0.50141,0.28158
1907,-0.51841,0.28158
1908,-0.52542,0.28158
1909,-0.52281,0.28158
1910,-0.51148,0.28158
1911,-0.49286,0.28158
1912,-0.46894,0.28158
1913,-0.44229,0.28158
1914,-0.41576,0.28158
1915,-0.39215,0.28158
1916,-0.37353,0.28158
1917,-0.36088,0.28158
1918,-0.35375,0.28158
1919,-0.3504,0.28158
1920,-0.34823,0.28158
1921,-0.34444,0.28158
1922,-0.33673,0.28158
1923,-0.32392,0.28158
1924,-0.30623,0.28158
1925,-0.28526,0.28158
1926,-0.2636,0.28158
1927,-0.24414,0.28158
1928,-0.22928,0.28158
1929,-0.22015,0.28158
1930,-0.21614,0.28158
1931,-0.21475,0.28158
1932,-0.21207,0.28158
1933,-0.20369,0.28158
1934,-0.18588,0.28158
1935,-0.15679,0.28158
1936,-0.11738,0.28158
1937,-0.071574,0.28158
1938,-0.025675,0.28158
1939,0.01294,0.28158
1940,0.037578,0.28158
1941,0.043904,0.28158
1942,0.031072,0.28158
1943,0.0019327,0.28158
1944,-0.03777,0.28158
1945,-0.080964,0.28158
1946,-0.1211,0.28158
1947,-0.1537,0.28158
1948,-0.17703,0.28158
1949,-0.1919,0.28158
1950,-0.20048,0.28158
1951,-0.20489,0.28158
1952,-0.20605,0.28158
1953,-0.20323,0.28158
1954,-0.19471,0.28158
1955,-0.17898,0.28158
1956,-0.15614,0.28158
1957,-0.12879,0.28158
1958,-0.10181,0.28158
1959,-0.081127,0.28158
1960,-0.071738,0.28158
1961,-0.075849,0.28158
1962,-0.09181,0.28158
1963,-0.11439,0.28158
1964,-0.13638,0.28158
1965,-0.15098,0.28158
1966,-0.15411,0.28158
1967,-0.14574,0.28158
1968,-0.12981,0.28158
1969,-0.11257,0.28158
1970,-0.10018,0.28158
1971,-0.096292,0.28158
1972,-0.10065,0.28158
1973,-0.10917,0.28158
1974,-0.11548,0.28158
1975,-0.11338,0.28158
1976,-0.099129,0.28158
1977,-0.072853,0.28158
1978,-0.038475,0.28158
1979,-0.0022566,0.28158
1980,0.029455,0.28158
1981,0.052377,0.28158
1982,0.065552,0.28158
1983,0.071297,0.28158
1984,0.073951,0.28158
1985,0.078001,0.28158
1986,0.086369,0.28158
1987,0.099525,0.28158
1988,0.11571,0.28158
1989,0.13211,0.28158
1990,0.14633,0.28158
1991,0.15768,0.28158
1992,0.16756,0.28158
1993,0.17897,0.28158
1994,0.19525,0.28158
1995,0.21873,0.28158
1996,0.25013,0.28158
1997,0.28676,0.28158
1998,0.32554,0.28158
1999,0.36247,0.28158
2000,0.39425,0.28158
2001,0.41911,0.28158
2002,0.43696,0.28158
2003,0.44896,0.28158
2004,0.4567,0.28158
2005,0.46135,0.28158
2006,0.46322,0.28158
